date,channel,sku,units_sold,revenue,promo_flag,category
2025-07-02,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-07-02,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2025-07-02,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-07-02,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-07-02,Retail,ALE_PALE_6PK,22,230.78,0,Beer
2025-07-02,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-07-02,Retail,BEER_LAGER_6PK,28,307.71999999999997,0,Beer
2025-07-02,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-07-03,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-07-03,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-07-03,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-07-03,Ecommerce,BEER_STOUT_6PK,9,107.91,0,Beer
2025-07-03,Retail,ALE_PALE_6PK,21,220.29,0,Beer
2025-07-03,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-07-03,Retail,BEER_LAGER_6PK,39,428.61,0,Beer
2025-07-03,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-07-04,Ecommerce,ALE_PALE_6PK,12,125.88,0,Beer
2025-07-04,Retail,ALE_PALE_6PK,37,388.13,0,Beer
2025-07-04,Retail,BEER_IPA_4PK,28,363.72,0,Beer
2025-07-04,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-07-04,Retail,BEER_STOUT_6PK,38,455.62,0,Beer
2025-07-04,Retail,UNKNOWN_SKU_999,9,45.0,0,Legacy
2025-07-05,Ecommerce,ALE_PALE_6PK,17,178.33,0,Beer
2025-07-05,Ecommerce,BEER_LAGER_6PK,3,32.97,0,Beer
2025-07-05,Retail,ALE_PALE_6PK,49,514.01,0,Beer
2025-07-05,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-07-05,Retail,BEER_LAGER_6PK,47,481.362,1,Beer
2025-07-05,Retail,BEER_STOUT_6PK,58,695.4200000000001,0,Beer
2025-07-05,Retail,UNKNOWN_SKU_999,6,30.0,0,Legacy
2025-07-06,Ecommerce,ALE_PALE_6PK,12,125.88,0,Beer
2025-07-06,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2025-07-06,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2025-07-06,Retail,ALE_PALE_6PK,45,472.05,0,Beer
2025-07-06,Retail,BEER_IPA_4PK,43,558.5699999999999,0,Beer
2025-07-06,Retail,BEER_LAGER_6PK,17,186.82999999999998,0,Beer
2025-07-06,Retail,BEER_STOUT_6PK,30,359.7,0,Beer
2025-07-07,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2025-07-07,Retail,ALE_PALE_6PK,37,388.13,0,Beer
2025-07-07,Retail,BEER_IPA_4PK,31,402.69,0,Beer
2025-07-07,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-07-07,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-07-08,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-07-08,Ecommerce,BEER_IPA_4PK,9,116.91,0,Beer
2025-07-08,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-07-08,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-07-08,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-07-08,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-07-08,Retail,BEER_LAGER_6PK,25,274.75,0,Beer
2025-07-08,Retail,BEER_STOUT_6PK,40,479.6,0,Beer
2025-07-09,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-07-09,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-07-09,Ecommerce,BEER_LAGER_6PK,19,208.81,0,Beer
2025-07-09,Retail,ALE_PALE_6PK,34,356.65999999999997,0,Beer
2025-07-09,Retail,BEER_IPA_4PK,32,397.494,1,Beer
2025-07-09,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-07-09,Retail,BEER_STOUT_6PK,43,477.202,1,Beer
2025-07-10,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-07-10,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-07-10,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-07-10,Ecommerce,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-07-10,Retail,ALE_PALE_6PK,28,293.71999999999997,0,Beer
2025-07-10,Retail,BEER_IPA_4PK,24,311.76,0,Beer
2025-07-10,Retail,BEER_LAGER_6PK,31,340.69,0,Beer
2025-07-10,Retail,BEER_STOUT_6PK,19,213.42200000000003,1,Beer
2025-07-10,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2025-07-11,Ecommerce,ALE_PALE_6PK,12,125.88,0,Beer
2025-07-11,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2025-07-11,Ecommerce,BEER_LAGER_6PK,2,21.98,0,Beer
2025-07-11,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2025-07-11,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-07-11,Retail,BEER_IPA_4PK,25,324.75,0,Beer
2025-07-11,Retail,BEER_LAGER_6PK,28,307.72,0,Beer
2025-07-11,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-07-12,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-07-12,Ecommerce,BEER_IPA_4PK,13,167.571,0,Beer
2025-07-12,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-07-12,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-07-12,Retail,ALE_PALE_6PK,40,419.6,0,Beer
2025-07-12,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-07-12,Retail,BEER_LAGER_6PK,57,593.46,1,Beer
2025-07-12,Retail,BEER_STOUT_6PK,37,419.65,1,Beer
2025-07-13,Ecommerce,BEER_LAGER_6PK,6,65.94,0,Beer
2025-07-13,Retail,ALE_PALE_6PK,55,576.95,0,Beer
2025-07-13,Retail,BEER_IPA_4PK,55,636.51,1,Beer
2025-07-13,Retail,BEER_LAGER_6PK,33,342.88800000000003,1,Beer
2025-07-13,Retail,BEER_STOUT_6PK,40,455.62,1,Beer
2025-07-14,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-07-14,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2025-07-14,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-07-14,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2025-07-14,Retail,ALE_PALE_6PK,29,304.21000000000004,0,Beer
2025-07-14,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-07-14,Retail,BEER_LAGER_6PK,33,342.88800000000003,1,Beer
2025-07-14,Retail,BEER_STOUT_6PK,30,359.70000000000005,0,Beer
2025-07-15,Ecommerce,BEER_LAGER_6PK,15,164.85,0,Beer
2025-07-15,Retail,ALE_PALE_6PK,27,283.23,0,Beer
2025-07-15,Retail,BEER_IPA_4PK,35,454.65,0,Beer
2025-07-15,Retail,BEER_LAGER_6PK,27,274.75,1,Beer
2025-07-15,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-07-15,Retail,UNKNOWN_SKU_999,8,40.0,0,Legacy
2025-07-16,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-07-16,Ecommerce,BEER_IPA_4PK,8,103.92,0,Beer
2025-07-16,Ecommerce,BEER_LAGER_6PK,2,21.98,0,Beer
2025-07-16,Ecommerce,BEER_STOUT_6PK,17,203.83,0,Beer
2025-07-16,Retail,ALE_PALE_6PK,22,230.78,0,Beer
2025-07-16,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-07-16,Retail,BEER_LAGER_6PK,21,230.79000000000002,0,Beer
2025-07-16,Retail,BEER_STOUT_6PK,22,263.78,0,Beer
2025-07-17,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-07-17,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2025-07-17,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-07-17,Retail,ALE_PALE_6PK,30,295.818,1,Beer
2025-07-17,Retail,BEER_IPA_4PK,37,441.65999999999997,1,Beer
2025-07-17,Retail,BEER_LAGER_6PK,29,318.71000000000004,0,Beer
2025-07-17,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-07-18,Ecommerce,BEER_IPA_4PK,11,142.89000000000001,0,Beer
2025-07-18,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-07-18,Ecommerce,BEER_STOUT_6PK,2,22.781,0,Beer
2025-07-18,Retail,ALE_PALE_6PK,29,304.21,0,Beer
2025-07-18,Retail,BEER_IPA_4PK,15,194.85000000000002,0,Beer
2025-07-18,Retail,BEER_LAGER_6PK,36,395.64,0,Beer
2025-07-18,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-07-19,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-07-19,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-07-19,Retail,ALE_PALE_6PK,35,341.97400000000005,1,Beer
2025-07-19,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2025-07-19,Retail,BEER_LAGER_6PK,43,472.57000000000005,0,Beer
2025-07-19,Retail,BEER_STOUT_6PK,60,661.8480000000001,1,Beer
2025-07-20,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-07-20,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-07-20,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-07-20,Retail,ALE_PALE_6PK,49,476.246,1,Beer
2025-07-20,Retail,BEER_IPA_4PK,44,571.5600000000001,0,Beer
2025-07-20,Retail,BEER_LAGER_6PK,42,461.58000000000004,0,Beer
2025-07-20,Retail,BEER_STOUT_6PK,21,251.79000000000002,0,Beer
2025-07-21,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-07-21,Ecommerce,BEER_LAGER_6PK,1,10.99,0,Beer
2025-07-21,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-07-21,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-07-21,Retail,BEER_IPA_4PK,31,402.69,0,Beer
2025-07-21,Retail,BEER_LAGER_6PK,15,164.85000000000002,0,Beer
2025-07-21,Retail,BEER_STOUT_6PK,27,287.76,1,Beer
2025-07-22,Ecommerce,BEER_IPA_4PK,9,116.91,0,Beer
2025-07-22,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-07-22,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-07-22,Retail,BEER_IPA_4PK,22,285.78000000000003,0,Beer
2025-07-22,Retail,BEER_LAGER_6PK,30,329.70000000000005,0,Beer
2025-07-22,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-07-23,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-07-23,Ecommerce,BEER_LAGER_6PK,17,185.73100000000002,0,Beer
2025-07-23,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-07-23,Retail,ALE_PALE_6PK,22,230.78,0,Beer
2025-07-23,Retail,BEER_IPA_4PK,19,231.222,1,Beer
2025-07-23,Retail,BEER_LAGER_6PK,29,318.71000000000004,0,Beer
2025-07-23,Retail,BEER_STOUT_6PK,18,215.82000000000002,0,Beer
2025-07-24,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-07-24,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-07-24,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2025-07-24,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-07-24,Retail,BEER_IPA_4PK,31,402.69,0,Beer
2025-07-24,Retail,BEER_LAGER_6PK,32,325.304,1,Beer
2025-07-24,Retail,BEER_STOUT_6PK,40,470.00800000000004,1,Beer
2025-07-25,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-07-25,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-07-25,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-07-25,Retail,ALE_PALE_6PK,25,262.25,0,Beer
2025-07-25,Retail,BEER_IPA_4PK,27,327.34799999999996,1,Beer
2025-07-25,Retail,BEER_LAGER_6PK,34,373.66,0,Beer
2025-07-25,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-07-26,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-07-26,Retail,ALE_PALE_6PK,46,444.776,1,Beer
2025-07-26,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2025-07-26,Retail,BEER_LAGER_6PK,45,472.57,1,Beer
2025-07-26,Retail,BEER_STOUT_6PK,51,575.52,1,Beer
2025-07-27,Ecommerce,ALE_PALE_6PK,17,178.33,0,Beer
2025-07-27,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-07-27,Ecommerce,BEER_LAGER_6PK,16,174.741,0,Beer
2025-07-27,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-07-27,Retail,ALE_PALE_6PK,36,352.464,1,Beer
2025-07-27,Retail,BEER_IPA_4PK,36,433.866,1,Beer
2025-07-27,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2025-07-27,Retail,BEER_STOUT_6PK,32,383.68,0,Beer
2025-07-28,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-07-28,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-07-28,Ecommerce,BEER_LAGER_6PK,5,54.95,0,Beer
2025-07-28,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-07-28,Retail,BEER_IPA_4PK,24,288.378,1,Beer
2025-07-28,Retail,BEER_LAGER_6PK,24,243.978,1,Beer
2025-07-28,Retail,BEER_STOUT_6PK,21,251.79000000000002,0,Beer
2025-07-28,Retail,UNKNOWN_SKU_999,8,40.0,0,Legacy
2025-07-29,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-07-29,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-07-29,Ecommerce,BEER_LAGER_6PK,11,120.89,0,Beer
2025-07-29,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-07-29,Retail,ALE_PALE_6PK,40,419.6,0,Beer
2025-07-29,Retail,BEER_IPA_4PK,22,275.38800000000003,1,Beer
2025-07-29,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2025-07-29,Retail,BEER_STOUT_6PK,20,239.8,0,Beer
2025-07-30,Ecommerce,ALE_PALE_6PK,8,83.92,0,Beer
2025-07-30,Ecommerce,BEER_IPA_4PK,1,11.691,0,Beer
2025-07-30,Ecommerce,BEER_LAGER_6PK,18,197.82,0,Beer
2025-07-30,Retail,ALE_PALE_6PK,29,304.21,0,Beer
2025-07-30,Retail,BEER_IPA_4PK,27,350.73,0,Beer
2025-07-30,Retail,BEER_LAGER_6PK,36,356.076,1,Beer
2025-07-30,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-07-31,Ecommerce,BEER_IPA_4PK,16,207.84,0,Beer
2025-07-31,Retail,ALE_PALE_6PK,16,167.84,0,Beer
2025-07-31,Retail,BEER_IPA_4PK,10,129.9,0,Beer
2025-07-31,Retail,BEER_LAGER_6PK,23,230.79,1,Beer
2025-07-31,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-08-01,Ecommerce,ALE_PALE_6PK,12,125.88,0,Beer
2025-08-01,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-08-01,Ecommerce,BEER_LAGER_6PK,15,164.85,0,Beer
2025-08-01,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-08-01,Retail,ALE_PALE_6PK,20,209.8,0,Beer
2025-08-01,Retail,BEER_IPA_4PK,25,324.75,0,Beer
2025-08-01,Retail,BEER_LAGER_6PK,18,182.434,1,Beer
2025-08-01,Retail,BEER_STOUT_6PK,28,335.72,0,Beer
2025-08-02,Ecommerce,BEER_IPA_4PK,13,168.87,0,Beer
2025-08-02,Ecommerce,BEER_LAGER_6PK,9,98.91,0,Beer
2025-08-02,Ecommerce,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-08-02,Retail,ALE_PALE_6PK,44,461.56,0,Beer
2025-08-02,Retail,BEER_IPA_4PK,33,428.66999999999996,0,Beer
2025-08-02,Retail,BEER_LAGER_6PK,42,461.58,0,Beer
2025-08-02,Retail,BEER_STOUT_6PK,44,477.202,1,Beer
2025-08-03,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-08-03,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-08-03,Retail,ALE_PALE_6PK,48,503.52,0,Beer
2025-08-03,Retail,BEER_IPA_4PK,32,415.68,0,Beer
2025-08-03,Retail,BEER_LAGER_6PK,42,461.58,0,Beer
2025-08-03,Retail,BEER_STOUT_6PK,33,395.67,0,Beer
2025-08-04,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-08-04,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-08-04,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-08-04,Retail,ALE_PALE_6PK,43,423.79600000000005,1,Beer
2025-08-04,Retail,BEER_IPA_4PK,37,480.63,0,Beer
2025-08-04,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-08-04,Retail,BEER_STOUT_6PK,35,395.67,1,Beer
2025-08-04,Retail,UNKNOWN_SKU_999,6,30.0,0,Legacy
2025-08-05,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-08-05,Retail,ALE_PALE_6PK,22,230.78000000000003,0,Beer
2025-08-05,Retail,BEER_IPA_4PK,13,168.87,0,Beer
2025-08-05,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-08-05,Retail,BEER_STOUT_6PK,15,179.85,0,Beer
2025-08-06,Ecommerce,ALE_PALE_6PK,2,20.98,0,Beer
2025-08-06,Ecommerce,BEER_LAGER_6PK,1,10.99,0,Beer
2025-08-06,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-08-06,Retail,ALE_PALE_6PK,11,115.39,0,Beer
2025-08-06,Retail,BEER_IPA_4PK,22,259.8,1,Beer
2025-08-06,Retail,BEER_LAGER_6PK,34,360.472,1,Beer
2025-08-06,Retail,BEER_STOUT_6PK,32,340.516,1,Beer
2025-08-07,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-08-07,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-08-07,Retail,ALE_PALE_6PK,28,293.72,0,Beer
2025-08-07,Retail,BEER_IPA_4PK,24,311.76,0,Beer
2025-08-07,Retail,BEER_LAGER_6PK,28,307.72,0,Beer
2025-08-07,Retail,BEER_STOUT_6PK,26,290.158,1,Beer
2025-08-08,Ecommerce,ALE_PALE_6PK,8,83.92,0,Beer
2025-08-08,Ecommerce,BEER_LAGER_6PK,9,98.91,0,Beer
2025-08-08,Retail,ALE_PALE_6PK,27,274.838,1,Beer
2025-08-08,Retail,BEER_IPA_4PK,34,431.26800000000003,1,Beer
2025-08-08,Retail,BEER_LAGER_6PK,20,219.8,0,Beer
2025-08-08,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-08-09,Ecommerce,ALE_PALE_6PK,9,94.41,0,Beer
2025-08-09,Ecommerce,BEER_LAGER_6PK,7,76.93,0,Beer
2025-08-09,Ecommerce,BEER_STOUT_6PK,15,178.65099999999998,0,Beer
2025-08-09,Retail,ALE_PALE_6PK,33,346.17,0,Beer
2025-08-09,Retail,BEER_IPA_4PK,46,563.7660000000001,1,Beer
2025-08-09,Retail,BEER_LAGER_6PK,42,461.58,0,Beer
2025-08-09,Retail,BEER_STOUT_6PK,52,623.48,0,Beer
2025-08-10,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2025-08-10,Ecommerce,BEER_IPA_4PK,10,129.9,0,Beer
2025-08-10,Retail,ALE_PALE_6PK,33,346.17,0,Beer
2025-08-10,Retail,BEER_IPA_4PK,36,467.64,0,Beer
2025-08-10,Retail,BEER_LAGER_6PK,53,567.0840000000001,1,Beer
2025-08-10,Retail,BEER_STOUT_6PK,50,599.5,0,Beer
2025-08-11,Ecommerce,ALE_PALE_6PK,10,104.9,0,Beer
2025-08-11,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-08-11,Ecommerce,BEER_LAGER_6PK,19,208.81,0,Beer
2025-08-11,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-08-11,Retail,ALE_PALE_6PK,21,220.29,0,Beer
2025-08-11,Retail,BEER_IPA_4PK,30,389.7,0,Beer
2025-08-11,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-08-11,Retail,BEER_STOUT_6PK,17,203.83,0,Beer
2025-08-12,Ecommerce,BEER_IPA_4PK,5,64.95,0,Beer
2025-08-12,Ecommerce,BEER_LAGER_6PK,5,54.95,0,Beer
2025-08-12,Retail,ALE_PALE_6PK,38,352.46400000000006,1,Beer
2025-08-12,Retail,BEER_IPA_4PK,41,532.59,0,Beer
2025-08-12,Retail,BEER_LAGER_6PK,35,362.67,1,Beer
2025-08-12,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-08-13,Ecommerce,BEER_LAGER_6PK,2,21.98,0,Beer
2025-08-13,Retail,ALE_PALE_6PK,35,367.15,0,Beer
2025-08-13,Retail,BEER_IPA_4PK,19,246.81,0,Beer
2025-08-13,Retail,BEER_LAGER_6PK,36,395.64,0,Beer
2025-08-13,Retail,BEER_STOUT_6PK,36,431.64,0,Beer
2025-08-14,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-08-14,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2025-08-14,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2025-08-14,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-08-14,Retail,BEER_IPA_4PK,20,259.8,0,Beer
2025-08-14,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-08-14,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-08-14,Retail,UNKNOWN_SKU_999,21,93.0,1,Legacy
2025-08-15,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-08-15,Ecommerce,BEER_IPA_4PK,6,77.94,0,Beer
2025-08-15,Ecommerce,BEER_LAGER_6PK,15,164.85,0,Beer
2025-08-15,Ecommerce,BEER_STOUT_6PK,7,82.73100000000001,0,Beer
2025-08-15,Retail,ALE_PALE_6PK,34,331.48400000000004,1,Beer
2025-08-15,Retail,BEER_IPA_4PK,28,363.72,0,Beer
2025-08-15,Retail,BEER_LAGER_6PK,32,323.106,1,Beer
2025-08-15,Retail,BEER_STOUT_6PK,25,299.75,0,Beer
2025-08-16,Ecommerce,BEER_STOUT_6PK,4,47.96,0,Beer
2025-08-16,Retail,ALE_PALE_6PK,42,440.58000000000004,0,Beer
2025-08-16,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2025-08-16,Retail,BEER_LAGER_6PK,39,428.61,0,Beer
2025-08-16,Retail,BEER_STOUT_6PK,38,455.62,0,Beer
2025-08-17,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-08-17,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-08-17,Retail,ALE_PALE_6PK,49,474.148,1,Beer
2025-08-17,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2025-08-17,Retail,BEER_LAGER_6PK,41,450.59000000000003,0,Beer
2025-08-17,Retail,BEER_STOUT_6PK,42,465.212,1,Beer
2025-08-18,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-08-18,Ecommerce,BEER_LAGER_6PK,5,53.851000000000006,0,Beer
2025-08-18,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-08-18,Retail,ALE_PALE_6PK,23,241.27,0,Beer
2025-08-18,Retail,BEER_IPA_4PK,20,259.8,0,Beer
2025-08-18,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-08-18,Retail,BEER_STOUT_6PK,26,287.76,1,Beer
2025-08-19,Ecommerce,ALE_PALE_6PK,12,125.88,0,Beer
2025-08-19,Ecommerce,BEER_IPA_4PK,5,64.95,0,Beer
2025-08-19,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-08-19,Retail,ALE_PALE_6PK,24,243.368,1,Beer
2025-08-19,Retail,BEER_IPA_4PK,30,389.70000000000005,0,Beer
2025-08-19,Retail,BEER_LAGER_6PK,31,340.69,0,Beer
2025-08-19,Retail,BEER_STOUT_6PK,34,371.69,1,Beer
2025-08-20,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-08-20,Ecommerce,BEER_IPA_4PK,13,168.87,0,Beer
2025-08-20,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-08-20,Ecommerce,BEER_STOUT_6PK,9,107.91,0,Beer
2025-08-20,Retail,ALE_PALE_6PK,25,262.25,0,Beer
2025-08-20,Retail,BEER_IPA_4PK,23,280.584,1,Beer
2025-08-20,Retail,BEER_LAGER_6PK,39,428.61,0,Beer
2025-08-20,Retail,BEER_STOUT_6PK,30,359.70000000000005,0,Beer
2025-08-21,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-08-21,Ecommerce,BEER_LAGER_6PK,6,65.94,0,Beer
2025-08-21,Ecommerce,BEER_STOUT_6PK,5,58.751000000000005,0,Beer
2025-08-21,Retail,ALE_PALE_6PK,34,356.65999999999997,0,Beer
2025-08-21,Retail,BEER_IPA_4PK,21,272.79,0,Beer
2025-08-21,Retail,BEER_LAGER_6PK,44,428.61,1,Beer
2025-08-21,Retail,BEER_STOUT_6PK,23,275.77,0,Beer
2025-08-22,Ecommerce,ALE_PALE_6PK,9,94.41,0,Beer
2025-08-22,Ecommerce,BEER_LAGER_6PK,11,120.89,0,Beer
2025-08-22,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-08-22,Retail,ALE_PALE_6PK,34,356.65999999999997,0,Beer
2025-08-22,Retail,BEER_IPA_4PK,35,423.47400000000005,1,Beer
2025-08-22,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2025-08-22,Retail,BEER_STOUT_6PK,23,275.77,0,Beer
2025-08-23,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-08-23,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-08-23,Retail,ALE_PALE_6PK,44,461.56,0,Beer
2025-08-23,Retail,BEER_IPA_4PK,30,389.7,0,Beer
2025-08-23,Retail,BEER_LAGER_6PK,60,659.4,0,Beer
2025-08-23,Retail,BEER_STOUT_6PK,44,527.5600000000001,0,Beer
2025-08-24,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-08-24,Ecommerce,BEER_LAGER_6PK,18,197.82,0,Beer
2025-08-24,Ecommerce,BEER_STOUT_6PK,4,47.96,0,Beer
2025-08-24,Retail,ALE_PALE_6PK,50,524.5,0,Beer
2025-08-24,Retail,BEER_IPA_4PK,37,480.63,0,Beer
2025-08-24,Retail,BEER_LAGER_6PK,48,527.52,0,Beer
2025-08-24,Retail,BEER_STOUT_6PK,52,587.51,1,Beer
2025-08-25,Ecommerce,BEER_IPA_4PK,14,181.86,0,Beer
2025-08-25,Retail,ALE_PALE_6PK,23,241.26999999999998,0,Beer
2025-08-25,Retail,BEER_IPA_4PK,30,358.524,1,Beer
